timestamp,ear,blink_count,closure_duration,phone_detected,distraction_duration,label
1774094711.76,0.2538470508005519,0,0,0,0,0
1774094711.82,0.2538470508005519,0,0,0,0,0
1774094711.89,0.2538470508005519,0,0,0,0,0
1774094711.96,0.27101923070043915,0,0,0,0,0
1774094712.02,0.27101923070043915,0,0,0,0,0
1774094712.08,0.27101923070043915,0,0,0,0,0
1774094712.29,0.2761680313996089,0,0,0,0,0
1774094712.31,0.2761680313996089,0,0,0,0,0
1774094712.33,0.2761680313996089,0,0,0,0,0
1774094712.35,0.26206144555617816,0,0,0,0,0
1774094712.42,0.26206144555617816,0,0,0,0,0
1774094712.49,0.26206144555617816,0,0,0,0,0
1774094712.56,0.26423250951653243,0,0,0,0,0
1774094712.61,0.26423250951653243,0,0,0,0,0
1774094712.68,0.26423250951653243,0,0,0,0,0
1774094712.76,0.29169730097624513,0,0,0,0,0
1774094712.81,0.29169730097624513,0,0,0,0,0
1774094712.88,0.29169730097624513,0,0,0,0,0
1774094713.09,0.26894727513056277,0,0,0,0,0
1774094713.11,0.26894727513056277,0,0,0,0,0
1774094713.13,0.26894727513056277,0,0,0,0,0
1774094713.15,0.28763018044627664,0,0,0,0,0
1774094713.21,0.28763018044627664,0,0,0,0,0
1774094713.29,0.28763018044627664,0,0,0,0,0
1774094713.36,0.27700426491582686,0,0,0,0,0
1774094713.42,0.27700426491582686,0,0,0,0,0
1774094713.49,0.27700426491582686,0,0,0,0,0
1774094713.56,0.27294275610071506,0,0,0,0,0
1774094713.61,0.27294275610071506,0,0,0,0,0
1774094713.68,0.27294275610071506,0,0,0,0,0
1774094713.9,0.24245948163828462,0,0,0,0,0
1774094713.92,0.24245948163828462,0,0,0,0,0
1774094713.93,0.24245948163828462,0,0,0,0,0
1774094713.95,0.2847207053001632,0,0,0,0,0
1774094714.02,0.2847207053001632,0,0,0,0,0
1774094714.09,0.2847207053001632,0,0,0,0,0
1774094714.16,0.30640318332918626,0,0,0,0,0
1774094714.22,0.30640318332918626,0,0,0,0,0
1774094714.29,0.30640318332918626,0,0,0,0,0
1774094714.36,0.28598727012302555,0,0,0,0,0
1774094714.42,0.28598727012302555,0,0,0,0,0
1774094714.49,0.28598727012302555,0,0,0,0,0
1774094714.7,0.2726918365815697,0,0,0,0,0
1774094714.72,0.2726918365815697,0,0,0,0,0
1774094714.73,0.2726918365815697,0,0,0,0,0
1774094714.75,0.30312975446503326,0,0,0,0,0
1774094714.82,0.30312975446503326,0,0,0,0,0
1774094714.89,0.30312975446503326,0,0,0,0,0
1774094714.96,0.295597396391123,0,0,0,0,0
1774094715.02,0.295597396391123,0,0,0,0,0
1774094715.09,0.295597396391123,0,0,0,0,0
1774094715.15,0.301304972499549,0,0,0,0,0
1774094715.21,0.301304972499549,0,0,0,0,0
1774094715.28,0.301304972499549,0,0,0,0,0
1774094715.5,0.30692252630943484,0,0,0,0,0
1774094715.51,0.30692252630943484,0,0,0,0,0
1774094715.53,0.30692252630943484,0,0,0,0,0
1774094715.55,0.3045087113913807,0,0,0,0,0
1774094715.62,0.3045087113913807,0,0,0,0,0
1774094715.69,0.3045087113913807,0,0,0,0,0
1774094715.76,0.27920054893911883,0,0,0,0,0
1774094715.82,0.27920054893911883,0,0,0,0,0
1774094715.89,0.27920054893911883,0,0,0,0,0
1774094715.96,0.26306638693854645,0,0,0,0,0
1774094716.01,0.26306638693854645,0,0,0,0,0
1774094716.08,0.26306638693854645,0,0,0,0,0
1774094716.29,0.301304972499549,0,0,0,0,0
1774094716.3,0.301304972499549,0,0,0,0,0
1774094716.32,0.301304972499549,0,0,0,0,0
1774094716.34,0.2768531112706861,0,0,0,0,0
1774094716.42,0.2768531112706861,0,0,0,0,0
1774094716.49,0.2768531112706861,0,0,0,0,0
1774094716.55,0.3028491393880084,0,0,0,0,0
1774094716.62,0.3028491393880084,0,0,0,0,0
1774094716.69,0.3028491393880084,0,0,0,0,0
1774094716.76,0.32201907754672054,0,0,0,0,0
1774094716.82,0.32201907754672054,0,0,0,0,0
1774094716.88,0.32201907754672054,0,0,0,0,0
1774094717.1,0.2984221798998873,0,0,0,0,0
1774094717.12,0.2984221798998873,0,0,0,0,0
1774094717.13,0.2984221798998873,0,0,0,0,0
1774094717.15,0.2726918365815697,0,0,0,0,0
1774094717.22,0.2726918365815697,0,0,0,0,0
1774094717.29,0.2726918365815697,0,0,0,0,0
1774094717.36,0.2555196566816825,0,0,0,0,0
1774094717.41,0.2555196566816825,0,0,0,0,0
1774094717.49,0.2555196566816825,0,0,0,0,0
1774094717.56,0.2937634789786545,0,0,0,0,0
1774094717.62,0.2937634789786545,0,0,0,0,0
1774094717.68,0.2937634789786545,0,0,0,0,0
1774094717.89,0.2993851930140263,0,0,0,0,0
1774094717.91,0.2993851930140263,0,0,0,0,0
1774094717.93,0.2993851930140263,0,0,0,0,0
1774094717.95,0.3045087113913807,0,0,0,0,0
1774094718.01,0.3045087113913807,0,0,0,0,0
1774094718.09,0.3045087113913807,0,0,0,0,0
1774094718.16,0.25359613128140657,0,0,0,0,0
1774094718.21,0.25359613128140657,0,0,0,0,0
1774094718.29,0.25359613128140657,0,0,0,0,0
1774094718.36,0.31868871959954903,0,0,0,0,0
1774094718.41,0.31868871959954903,0,0,0,0,0
1774094718.49,0.31868871959954903,0,0,0,0,0
1774094718.7,0.27573660256513677,0,0,0,0,0
1774094718.71,0.27573660256513677,0,0,0,0,0
1774094718.73,0.27573660256513677,0,0,0,0,0
1774094718.75,0.3107623719668299,0,0,0,0,0
1774094718.82,0.3107623719668299,0,0,0,0,0
1774094718.89,0.3107623719668299,0,0,0,0,0
1774094718.97,0.28416623407229447,0,0,0,0,0
1774094719.03,0.28416623407229447,0,0,0,0,0
1774094719.08,0.28416623407229447,0,0,0,0,0
1774094719.15,0.3183784089646446,0,0,0,0,0
1774094719.22,0.3183784089646446,0,0,0,0,0
1774094719.29,0.3183784089646446,0,0,0,0,0
1774094719.5,0.3240874679187587,0,0,0,0,0
1774094719.51,0.3240874679187587,0,0,0,0,0
1774094719.53,0.3240874679187587,0,0,0,0,0
1774094719.55,0.3257007158315367,0,0,0,0,0
1774094719.61,0.3257007158315367,0,0,0,0,0
1774094719.68,0.3257007158315367,0,0,0,0,0
1774094719.76,0.30161227012302555,0,0,0,0,0
1774094719.82,0.30161227012302555,0,0,0,0,0
1774094719.89,0.30161227012302555,0,0,0,0,0
1774094719.97,0.29409570530016316,0,0,0,0,0
1774094720.01,0.29409570530016316,0,0,0,0,0
1774094720.08,0.29409570530016316,0,0,0,0,0
1774094720.3,0.2616341523289544,0,0,0,0,0
1774094720.32,0.2616341523289544,0,0,0,0,0
1774094720.34,0.2616341523289544,0,0,0,0,0
1774094720.36,0.2910309525369984,0,0,0,0,0
1774094720.41,0.2910309525369984,0,0,0,0,0
1774094720.49,0.2910309525369984,0,0,0,0,0
1774094720.57,0.3010514518105569,0,0,0,0,0
1774094720.62,0.3010514518105569,0,0,0,0,0
1774094720.68,0.3010514518105569,0,0,0,0,0
1774094720.76,0.2952627979480732,0,0,0,0,0
1774094720.81,0.2952627979480732,0,0,0,0,0
1774094720.88,0.2952627979480732,0,0,0,0,0
1774094721.1,0.28636662863484214,0,0,0,0,0
1774094721.11,0.28636662863484214,0,0,0,0,0
1774094721.13,0.28636662863484214,0,0,0,0,0
1774094721.15,0.30312975446503326,0,0,0,0,0
1774094721.21,0.30312975446503326,0,0,0,0,0
1774094721.29,0.30312975446503326,0,0,0,0,0
1774094721.37,0.3015855875765739,0,0,0,0,0
1774094721.42,0.3015855875765739,0,0,0,0,0
1774094721.49,0.3015855875765739,0,0,0,0,0
1774094721.56,0.29361030051760617,0,0,0,0,0
1774094721.62,0.29361030051760617,0,0,0,0,0
1774094721.68,0.29361030051760617,0,0,0,0,0
1774094721.9,0.27920018398343266,0,0,0,0,0
1774094721.92,0.27920018398343266,0,0,0,0,0
1774094721.94,0.27920018398343266,0,0,0,0,0
1774094721.96,0.30312975446503326,0,0,0,0,0
1774094722.01,0.30312975446503326,0,0,0,0,0
1774094722.09,0.30312975446503326,0,0,0,0,0
1774094722.16,0.2677395528091654,0,0,0,0,0
1774094722.21,0.2677395528091654,0,0,0,0,0
1774094722.28,0.2677395528091654,0,0,0,0,0
1774094722.36,0.2958668506500993,0,0,0,0,0
1774094722.41,0.2958668506500993,0,0,0,0,0
1774094722.49,0.2958668506500993,0,0,0,0,0
1774094722.7,0.3179847655717044,0,0,0,0,0
1774094722.71,0.3179847655717044,0,0,0,0,0
1774094722.73,0.3179847655717044,0,0,0,0,0
1774094722.75,0.3124126971933763,0,0,0,0,0
1774094722.82,0.3124126971933763,0,0,0,0,0
1774094722.89,0.3124126971933763,0,0,0,0,0
1774094722.96,0.25527248307729034,0,0,0,0,0
1774094723.01,0.25527248307729034,0,0,0,0,0
1774094723.08,0.25527248307729034,0,0,0,0,0
1774094723.16,0.2571922625628131,0,0,0,0,0
1774094723.21,0.2571922625628131,0,0,0,0,0
1774094723.28,0.2571922625628131,0,0,0,0,0
1774094723.5,0.2988585084596489,0,0,0,0,0
1774094723.52,0.2988585084596489,0,0,0,0,0
1774094723.53,0.2988585084596489,0,0,0,0,0
1774094723.55,0.2759396396139466,0,0,0,0,0
1774094723.61,0.2759396396139466,0,0,0,0,0
1774094723.69,0.2759396396139466,0,0,0,0,0
1774094723.77,0.2847207053001632,0,0,0,0,0
1774094723.82,0.2847207053001632,0,0,0,0,0
1774094723.88,0.2847207053001632,0,0,0,0,0
1774094723.96,0.2715616271890369,0,0,0,0,0
1774094724.02,0.2715616271890369,0,0,0,0,0
1774094724.08,0.2715616271890369,0,0,0,0,0
1774094724.3,0.29976080561108964,0,0,0,0,0
1774094724.32,0.29976080561108964,0,0,0,0,0
1774094724.33,0.29976080561108964,0,0,0,0,0
1774094724.35,0.29348286390162964,0,0,0,0,0
1774094724.41,0.29348286390162964,0,0,0,0,0
1774094724.49,0.29348286390162964,0,0,0,0,0
1774094724.56,0.31683122906475736,0,0,0,0,0
1774094724.62,0.31683122906475736,0,0,0,0,0
1774094724.7,0.31683122906475736,0,0,0,0,0
1774094724.76,0.31065880349495023,0,0,0,0,0
1774094724.82,0.31065880349495023,0,0,0,0,0
1774094724.89,0.31065880349495023,0,0,0,0,0
1774094725.1,0.3475133307643634,0,0,0,0,0
1774094725.12,0.3475133307643634,0,0,0,0,0
1774094725.14,0.3475133307643634,0,0,0,0,0
1774094725.16,0.2768531112706861,0,0,0,0,0
1774094725.22,0.2768531112706861,0,0,0,0,0
1774094725.29,0.2768531112706861,0,0,0,0,0
1774094725.36,0.28416623407229447,0,0,0,0,0
1774094725.42,0.28416623407229447,0,0,0,0,0
1774094725.49,0.28416623407229447,0,0,0,0,0
1774094725.56,0.2684231148078422,0,0,0,0,0
1774094725.61,0.2684231148078422,0,0,0,0,0
1774094725.69,0.2684231148078422,0,0,0,0,0
1774094725.89,0.3034400650999377,0,0,0,0,0
1774094725.91,0.3034400650999377,0,0,0,0,0
1774094725.93,0.3034400650999377,0,0,0,0,0
1774094725.95,0.31834928673639584,0,0,0,0,0
1774094726.01,0.31834928673639584,0,0,0,0,0
1774094726.09,0.31834928673639584,0,0,0,0,0
1774094726.16,0.2766763517958838,0,0,0,0,0
1774094726.22,0.2766763517958838,0,0,0,0,0
1774094726.28,0.2766763517958838,0,0,0,0,0
1774094726.36,0.28416623407229447,0,0,0,0,0
1774094726.42,0.28416623407229447,0,0,0,0,0
1774094726.49,0.28416623407229447,0,0,0,0,0
1774094726.67,0.3071576559549021,0,0,0,0,0
1774094726.68,0.3071576559549021,0,0,0,0,0
1774094726.7,0.3071576559549021,0,0,0,0,0
1774094726.75,0.2948936575908414,0,0,0,0,0
1774094726.82,0.2948936575908414,0,0,0,0,0
1774094726.89,0.2948936575908414,0,0,0,0,0
1774094726.96,0.2496546808092821,0,0,0,0,0
1774094727.02,0.2496546808092821,0,0,0,0,0
1774094727.08,0.2496546808092821,0,0,0,0,0
1774094727.16,0.31806809832974015,0,0,0,0,0
1774094727.21,0.31806809832974015,0,0,0,0,0
1774094727.28,0.31806809832974015,0,0,0,0,0
1774094727.49,0.2850852371490471,0,0,0,0,0
1774094727.5,0.2850852371490471,0,0,0,0,0
1774094727.52,0.2850852371490471,0,0,0,0,0
1774094727.54,0.27493333178516344,0,0,0,0,0
1774094727.62,0.27493333178516344,0,0,0,0,0
1774094727.69,0.27493333178516344,0,0,0,0,0
1774094727.76,0.33251252433568423,0,0,0,0,0
1774094727.81,0.33251252433568423,0,0,0,0,0
1774094727.88,0.33251252433568423,0,0,0,0,0
1774094727.95,0.24591069417459313,0,0,0,0,0
1774094728.02,0.24591069417459313,0,0,0,0,0
1774094728.08,0.24591069417459313,0,0,0,0,0
1774094728.29,0.2821245493908083,0,0,0,0,0
1774094728.31,0.2821245493908083,0,0,0,0,0
1774094728.32,0.2821245493908083,0,0,0,0,0
1774094728.34,0.2689472751305627,0,0,0,0,0
1774094728.42,0.2689472751305627,0,0,0,0,0
1774094728.49,0.2689472751305627,0,0,0,0,0
1774094728.56,0.3149797645528214,0,0,0,0,0
1774094728.62,0.3149797645528214,0,0,0,0,0
1774094728.69,0.3149797645528214,0,0,0,0,0
1774094728.76,0.2516763517958838,0,0,0,0,0
1774094728.81,0.2516763517958838,0,0,0,0,0
1774094728.88,0.2516763517958838,0,0,0,0,0
1774094729.09,0.3257007158315367,0,0,0,0,0
1774094729.1,0.3257007158315367,0,0,0,0,0
1774094729.12,0.3257007158315367,0,0,0,0,0
1774094729.14,0.31011261653257316,0,0,0,0,0
1774094729.22,0.31011261653257316,0,0,0,0,0
1774094729.29,0.31011261653257316,0,0,0,0,0
1774094729.37,0.31048175688980495,0,0,0,0,0
1774094729.41,0.31048175688980495,0,0,0,0,0
1774094729.49,0.31048175688980495,0,0,0,0,0
1774094729.56,0.34875020002934626,0,0,0,0,0
1774094729.62,0.34875020002934626,0,0,0,0,0
1774094729.68,0.34875020002934626,0,0,0,0,0
1774094730.19,0.29976080561108964,0,0,0,0,0
1774094730.21,0.29976080561108964,0,0,0,0,0
1774094730.23,0.29976080561108964,0,0,0,0,0
1774094730.25,0.2769805478866627,0,0,0,0,0
1774094730.26,0.2769805478866627,0,0,0,0,0
1774094730.28,0.2769805478866627,0,0,0,0,0
1774094730.37,0.3149797645528214,0,0,0,0,0
1774094730.42,0.3149797645528214,0,0,0,0,0
1774094730.49,0.3149797645528214,0,0,0,0,0
1774094730.56,0.2864616261548806,0,0,0,0,0
1774094730.62,0.2864616261548806,0,0,0,0,0
1774094730.68,0.2864616261548806,0,0,0,0,0
1774094730.89,0.3010968635072233,0,0,0,0,0
1774094730.91,0.3010968635072233,0,0,0,0,0
1774094730.93,0.3010968635072233,0,0,0,0,0
1774094730.95,0.27971519264149325,0,0,0,0,0
1774094731.02,0.27971519264149325,0,0,0,0,0
1774094731.08,0.27971519264149325,0,0,0,0,0
1774094731.16,0.25423743083773276,0,0,0,0,0
1774094731.22,0.25423743083773276,0,0,0,0,0
1774094731.28,0.25423743083773276,0,0,0,0,0
1774094731.35,0.26847707798918974,0,0,0,0,0
1774094731.41,0.26847707798918974,0,0,0,0,0
1774094731.48,0.26847707798918974,0,0,0,0,0
1774094731.69,0.3062657489000997,0,0,0,0,0
1774094731.71,0.3062657489000997,0,0,0,0,0
1774094731.73,0.3062657489000997,0,0,0,0,0
1774094731.75,0.3149797645528214,0,0,0,0,0
1774094731.82,0.3149797645528214,0,0,0,0,0
1774094731.88,0.3149797645528214,0,0,0,0,0
1774094731.96,0.259976627379998,0,0,0,0,0
1774094732.02,0.259976627379998,0,0,0,0,0
1774094732.08,0.259976627379998,0,0,0,0,0
1774094732.16,0.2849154295548537,0,0,0,0,0
1774094732.21,0.2849154295548537,0,0,0,0,0
1774094732.28,0.2849154295548537,0,0,0,0,0
1774094732.49,0.34839178179181635,0,0,0,0,0
1774094732.51,0.34839178179181635,0,0,0,0,0
1774094732.53,0.34839178179181635,0,0,0,0,0
1774094732.55,0.3131573012449296,0,0,0,0,0
1774094732.62,0.3131573012449296,0,0,0,0,0
1774094732.69,0.3131573012449296,0,0,0,0,0
1774094732.76,0.2673911544020492,0,0,0,0,0
1774094732.82,0.2673911544020492,0,0,0,0,0
1774094732.88,0.2673911544020492,0,0,0,0,0
1774094732.96,0.3026666988513003,0,0,0,0,0
1774094733.01,0.3026666988513003,0,0,0,0,0
1774094733.08,0.3026666988513003,0,0,0,0,0
1774094733.28,0.30049500858117306,0,0,0,0,0
1774094733.3,0.30049500858117306,0,0,0,0,0
1774094733.32,0.30049500858117306,0,0,0,0,0
1774094733.34,0.23591911900725973,0,0,0,0,0
1774094733.42,0.23591911900725973,0,0,0,0,0
1774094733.49,0.23591911900725973,0,0,0,0,0
1774094733.56,0.28903453995805084,0,0,0,0,0
1774094733.62,0.28903453995805084,0,0,0,0,0
1774094733.68,0.28903453995805084,0,0,0,0,0
1774094733.76,0.2626936452973472,0,0,0,0,0
1774094733.81,0.2626936452973472,0,0,0,0,0
1774094733.88,0.2626936452973472,0,0,0,0,0
1774094734.09,0.2589616243945658,0,0,0,0,0
1774094734.11,0.2589616243945658,0,0,0,0,0
1774094734.13,0.2589616243945658,0,0,0,0,0
1774094734.15,0.2912736085462678,0,0,0,0,0
1774094734.22,0.2912736085462678,0,0,0,0,0
1774094734.29,0.2912736085462678,0,0,0,0,0
1774094734.36,0.2828954962257003,0,0,0,0,0
1774094734.42,0.2828954962257003,0,0,0,0,0
1774094734.49,0.2828954962257003,0,0,0,0,0
1774094734.56,0.28446721738124353,0,0,0,0,0
1774094734.61,0.28446721738124353,0,0,0,0,0
1774094734.68,0.28446721738124353,0,0,0,0,0
1774094734.9,0.2811667374090745,0,0,0,0,0
1774094734.92,0.2811667374090745,0,0,0,0,0
1774094734.93,0.2811667374090745,0,0,0,0,0
1774094734.95,0.31353074055896596,0,0,0,0,0
1774094735.02,0.31353074055896596,0,0,0,0,0
1774094735.09,0.31353074055896596,0,0,0,0,0
1774094735.16,0.25067491718958457,0,0,0,0,0
1774094735.21,0.25067491718958457,0,0,0,0,0
1774094735.28,0.25067491718958457,0,0,0,0,0
1774094735.36,0.2825209409286531,0,0,0,0,0
1774094735.41,0.2825209409286531,0,0,0,0,0
1774094735.48,0.2825209409286531,0,0,0,0,0
1774094735.69,0.28835802282301937,0,0,0,0,0
1774094735.71,0.28835802282301937,0,0,0,0,0
1774094735.73,0.28835802282301937,0,0,0,0,0
1774094735.75,0.24851197859891663,0,0,0,0,0
1774094735.82,0.24851197859891663,0,0,0,0,0
1774094735.88,0.24851197859891663,0,0,0,0,0
1774094735.97,0.3056580832920369,0,0,0,0,0
1774094736.02,0.3056580832920369,0,0,0,0,0
1774094736.08,0.3056580832920369,0,0,0,0,0
1774094736.16,0.31652393144128077,0,0,0,0,0
1774094736.21,0.31652393144128077,0,0,0,0,0
1774094736.28,0.31652393144128077,0,0,0,0,0
1774094736.5,0.2704914420190221,0,0,0,0,0
1774094736.52,0.2704914420190221,0,0,0,0,0
1774094736.53,0.2704914420190221,0,0,0,0,0
1774094736.55,0.26730509771063704,0,0,0,0,0
1774094736.62,0.26730509771063704,0,0,0,0,0
1774094736.69,0.26730509771063704,0,0,0,0,0
1774094736.76,0.2809761438491562,0,0,0,0,0
1774094736.82,0.2809761438491562,0,0,0,0,0
1774094736.88,0.2809761438491562,0,0,0,0,0
1774094736.96,0.28669953745547005,0,0,0,0,0
1774094737.02,0.28669953745547005,0,0,0,0,0
1774094737.08,0.28669953745547005,0,0,0,0,0
1774094737.3,0.33588839265223835,0,0,0,0,0
1774094737.32,0.33588839265223835,0,0,0,0,0
1774094737.33,0.33588839265223835,0,0,0,0,0
1774094737.35,0.30003840767668666,0,0,0,0,0
1774094737.42,0.30003840767668666,0,0,0,0,0
1774094737.49,0.30003840767668666,0,0,0,0,0
1774094737.56,0.2414082684166044,0,0,0,0,0
1774094737.62,0.2414082684166044,0,0,0,0,0
1774094737.69,0.2414082684166044,0,0,0,0,0
1774094737.76,0.2830380210475478,0,0,0,0,0
1774094737.82,0.2830380210475478,0,0,0,0,0
1774094737.88,0.2830380210475478,0,0,0,0,0
1774094738.1,0.276923525400276,0,0,0,0,0
1774094738.11,0.276923525400276,0,0,0,0,0
1774094738.13,0.276923525400276,0,0,0,0,0
1774094738.15,0.2843524647427236,0,0,0,0,0
1774094738.22,0.2843524647427236,0,0,0,0,0
1774094738.29,0.2843524647427236,0,0,0,0,0
1774094738.36,0.26089009903673754,0,0,0,0,0
1774094738.41,0.26089009903673754,0,0,0,0,0
1774094738.49,0.26089009903673754,0,0,0,0,0
1774094738.56,0.3267423691635166,0,0,0,0,0
1774094738.61,0.3267423691635166,0,0,0,0,0
1774094738.68,0.3267423691635166,0,0,0,0,0
1774094738.9,0.26620432042321124,0,0,0,0,0
1774094738.91,0.26620432042321124,0,0,0,0,0
1774094738.93,0.26620432042321124,0,0,0,0,0
1774094738.95,0.2523984344173902,0,0,0,0,0
1774094739.02,0.2523984344173902,0,0,0,0,0
1774094739.09,0.2523984344173902,0,0,0,0,0
1774094739.16,0.25069997859956017,0,0,0,0,0
1774094739.22,0.25069997859956017,0,0,0,0,0
1774094739.29,0.25069997859956017,0,0,0,0,0
1774094739.36,0.3082953401752754,0,0,0,0,0
1774094739.41,0.3082953401752754,0,0,0,0,0
1774094739.49,0.3082953401752754,0,0,0,0,0
1774094739.69,0.31115883969656216,0,0,0,0,0
1774094739.7,0.31115883969656216,0,0,0,0,0
1774094739.72,0.31115883969656216,0,0,0,0,0
1774094739.74,0.27751985166768106,0,0,0,0,0
1774094739.82,0.27751985166768106,0,0,0,0,0
1774094739.89,0.27751985166768106,0,0,0,0,0
1774094739.96,0.3192586400212949,0,0,0,0,0
1774094740.02,0.3192586400212949,0,0,0,0,0
1774094740.08,0.3192586400212949,0,0,0,0,0
1774094740.15,0.30086414893840485,0,0,0,0,0
1774094740.22,0.30086414893840485,0,0,0,0,0
1774094740.28,0.30086414893840485,0,0,0,0,0
1774094740.5,0.3257413762260064,0,0,0,0,0
1774094740.51,0.3257413762260064,0,0,0,0,0
1774094740.53,0.3257413762260064,0,0,0,0,0
1774094740.55,0.32378740858584554,0,0,0,0,0
1774094740.62,0.32378740858584554,0,0,0,0,0
1774094740.69,0.32378740858584554,0,0,0,0,0
1774094740.77,0.26841857048238044,0,0,0,0,0
1774094740.82,0.26841857048238044,0,0,0,0,0
1774094740.89,0.26841857048238044,0,0,0,0,0
1774094740.96,0.3240947062093221,0,0,0,0,0
1774094741.01,0.3240947062093221,0,0,0,0,0
1774094741.08,0.3240947062093221,0,0,0,0,0
1774094741.29,0.28614824458620236,0,0,0,0,0
1774094741.32,0.28614824458620236,0,0,0,0,0
1774094741.33,0.28614824458620236,0,0,0,0,0
1774094741.36,0.2937211267288692,0,0,0,0,0
1774094741.42,0.2937211267288692,0,0,0,0,0
1774094741.49,0.2937211267288692,0,0,0,0,0
1774094741.56,0.25823221686094666,0,0,0,0,0
1774094741.62,0.25823221686094666,0,0,0,0,0
1774094741.69,0.25823221686094666,0,0,0,0,0
1774094741.76,0.2843524647427236,0,0,0,0,0
1774094741.82,0.2843524647427236,0,0,0,0,0
1774094741.89,0.2843524647427236,0,0,0,0,0
1774094742.08,0.27017047429809415,0,0,0,0,0
1774094742.1,0.27017047429809415,0,0,0,0,0
1774094742.12,0.27017047429809415,0,0,0,0,0
1774094742.14,0.305839104043546,0,0,0,0,0
1774094742.22,0.305839104043546,0,0,0,0,0
1774094742.29,0.305839104043546,0,0,0,0,0
1774094742.36,0.27503540884446986,0,0,0,0,0
1774094742.41,0.27503540884446986,0,0,0,0,0
1774094742.49,0.27503540884446986,0,0,0,0,0
1774094742.56,0.305839104043546,0,0,0,0,0
1774094742.61,0.305839104043546,0,0,0,0,0
1774094742.68,0.305839104043546,0,0,0,0,0
1774094742.89,0.27917243253629453,0,0,0,0,0
1774094742.9,0.27917243253629453,0,0,0,0,0
1774094742.92,0.27917243253629453,0,0,0,0,0
1774094742.94,0.30092935990248565,0,0,0,0,0
1774094743.02,0.30092935990248565,0,0,0,0,0
1774094743.09,0.30092935990248565,0,0,0,0,0
1774094743.16,0.2779048157941747,0,0,0,0,0
1774094743.22,0.2779048157941747,0,0,0,0,0
1774094743.29,0.2779048157941747,0,0,0,0,0
1774094743.36,0.2580690439029407,0,0,0,0,0
1774094743.41,0.2580690439029407,0,0,0,0,0
1774094743.48,0.2580690439029407,0,0,0,0,0
1774094743.68,0.2726918365815697,0,0,0,0,0
1774094743.7,0.2726918365815697,0,0,0,0,0
1774094743.71,0.2726918365815697,0,0,0,0,0
1774094743.74,0.3028491393880084,0,0,0,0,0
1774094743.82,0.3028491393880084,0,0,0,0,0
1774094743.89,0.3028491393880084,0,0,0,0,0
1774094743.95,0.31407746740138065,0,0,0,0,0
1774094744.02,0.31407746740138065,0,0,0,0,0
1774094744.09,0.31407746740138065,0,0,0,0,0
1774094744.15,0.2803784374493912,0,0,0,0,0
1774094744.21,0.2803784374493912,0,0,0,0,0
1774094744.28,0.2803784374493912,0,0,0,0,0
1774094744.49,0.25527248307729034,0,0,0,0,0
1774094744.51,0.25527248307729034,0,0,0,0,0
1774094744.52,0.25527248307729034,0,0,0,0,0
1774094744.54,0.30312975446503326,0,0,0,0,0
1774094744.62,0.30312975446503326,0,0,0,0,0
1774094744.69,0.30312975446503326,0,0,0,0,0
1774094744.76,0.2881914106003264,0,0,0,0,0
1774094744.82,0.2881914106003264,0,0,0,0,0
1774094744.89,0.2881914106003264,0,0,0,0,0
1774094744.96,0.29193944369517566,0,0,0,0,0
1774094745.01,0.29193944369517566,0,0,0,0,0
1774094745.08,0.29193944369517566,0,0,0,0,0
1774094745.29,0.2533527035917676,0,0,0,0,0
1774094745.3,0.2533527035917676,0,0,0,0,0
1774094745.32,0.2533527035917676,0,0,0,0,0
1774094745.35,0.301304972499549,0,0,0,0,0
1774094745.41,0.301304972499549,0,0,0,0,0
1774094745.49,0.301304972499549,0,0,0,0,0
1774094745.56,0.3013827634584819,0,0,0,0,0
1774094745.62,0.3013827634584819,0,0,0,0,0
1774094745.69,0.3013827634584819,0,0,0,0,0
1774094745.76,0.30252877076189333,0,0,0,0,0
1774094745.81,0.30252877076189333,0,0,0,0,0
1774094745.88,0.30252877076189333,0,0,0,0,0
1774094746.09,0.29166716560119954,0,0,0,0,0
1774094746.11,0.29166716560119954,0,0,0,0,0
1774094746.12,0.29166716560119954,0,0,0,0,0
1774094746.14,0.2845418466693579,0,0,0,0,0
1774094746.22,0.2845418466693579,0,0,0,0,0
1774094746.29,0.2845418466693579,0,0,0,0,0
1774094746.37,0.27027392860010485,0,0,0,0,0
1774094746.41,0.27027392860010485,0,0,0,0,0
1774094746.5,0.27027392860010485,0,0,0,0,0
1774094746.54,0.3159652999879262,0,0,0,0,0
1774094746.62,0.3159652999879262,0,0,0,0,0
1774094746.69,0.3159652999879262,0,0,0,0,0
1774094746.89,0.2774835970997025,0,0,0,0,0
1774094746.91,0.2774835970997025,0,0,0,0,0
1774094746.92,0.2774835970997025,0,0,0,0,0
1774094746.94,0.2996924906375028,0,0,0,0,0
1774094747.02,0.2996924906375028,0,0,0,0,0
1774094747.09,0.2996924906375028,0,0,0,0,0
1774094747.16,0.3066636626710668,0,0,0,0,0
1774094747.22,0.3066636626710668,0,0,0,0,0
1774094747.29,0.3066636626710668,0,0,0,0,0
1774094747.36,0.30870182284336145,0,0,0,0,0
1774094747.41,0.30870182284336145,0,0,0,0,0
1774094747.49,0.30870182284336145,0,0,0,0,0
1774094747.7,0.31650827220201694,0,0,0,0,0
1774094747.71,0.31650827220201694,0,0,0,0,0
1774094747.73,0.31650827220201694,0,0,0,0,0
1774094747.75,0.303799119917213,0,0,0,0,0
